Hash Size,Image Shape,Image Type,C-Val,Accuracy,Precision,Recall,Fit Time,Average Query Time
8,"(64, 64)",blackwhite/string_image,0.1,0.5030666666666667,0.5030666666666667,1.0,0.6059999465942383,0.0
8,"(64, 64)",blackwhite/string_image,0.2,0.4972,1.0,0.0005300821627352239,0.625999927520752,0.0
8,"(64, 64)",blackwhite/string_image,0.15,0.5030666666666667,0.5030666666666667,1.0,0.5770001411437988,0.0
8,"(64, 64)",blackwhite/string_image,10.0,0.4972,1.0,0.0005300821627352239,0.5970001220703125,0.0
8,"(64, 64)",blackwhite/string_image,20.0,0.4972,1.0,0.0005300821627352239,0.6110000610351562,1.3332366943359376e-07
8,"(64, 64)",blackwhite/string_image,15.0,0.4972,1.0,0.0005300821627352239,0.6080000400543213,0.0
8,"(64, 64)",blackwhite/string_image,100.0,0.4972,1.0,0.0005300821627352239,0.6349999904632568,0.0
8,"(64, 64)",blackwhite/string_image,200.0,0.4972,1.0,0.0005300821627352239,0.6040000915527344,0.0
8,"(64, 64)",blackwhite/string_image,150.0,0.4972,1.0,0.0005300821627352239,0.6139998435974121,0.0
8,"(64, 64)",blackwhite/string_image,1000.0,0.4972,1.0,0.0005300821627352239,0.6090002059936523,0.0
8,"(64, 64)",blackwhite/string_image,2000.0,0.5030666666666667,0.5030666666666667,1.0,0.6080000400543213,0.0
8,"(64, 64)",blackwhite/string_image,1500.0,0.4972,1.0,0.0005300821627352239,0.5970001220703125,0.0
8,"(64, 64)",color/string_image/not_smooth,0.001,0.4998666666666667,0.5001078748651564,0.6178038379530917,0.5259997844696045,1.3335545857747396e-07
8,"(64, 64)",color/string_image/not_smooth,0.002,0.4998666666666667,0.5001078748651564,0.6178038379530917,0.630000114440918,0.0
8,"(64, 64)",color/string_image/not_smooth,0.0015,0.4998666666666667,0.5001078748651564,0.6178038379530917,0.5989999771118164,0.0
8,"(64, 64)",color/string_image/not_smooth,0.01,0.49893333333333334,0.499348675640469,0.6130063965884861,0.6210000514984131,1.3332366943359376e-07
8,"(64, 64)",color/string_image/not_smooth,0.02,0.4997333333333333,0.0,0.0,0.6289999485015869,0.0
8,"(64, 64)",color/string_image/not_smooth,0.015,0.4997333333333333,0.5,0.6178038379530917,0.5920000076293945,0.0
8,"(64, 64)",color/string_image/not_smooth,0.1,0.4997333333333333,0.0,0.0,0.6170001029968262,0.0
8,"(64, 64)",color/string_image/not_smooth,0.2,0.4998666666666667,0.5000667289470172,0.9986673773987207,0.619999885559082,0.0
8,"(64, 64)",color/string_image/not_smooth,0.15,0.4998666666666667,0.5000667289470172,0.9986673773987207,0.6030001640319824,0.0
8,"(64, 64)",color/string_image/not_smooth,10.0,0.4997333333333333,0.0,0.0,0.6489999294281006,0.0
8,"(64, 64)",color/string_image/not_smooth,20.0,0.4997333333333333,0.0,0.0,0.5950000286102295,0.0
8,"(64, 64)",color/string_image/not_smooth,15.0,0.4997333333333333,0.0,0.0,0.5880000591278076,0.0
8,"(64, 64)",color/string_image/not_smooth,100.0,0.4998666666666667,0.5000667289470172,0.9986673773987207,0.5989999771118164,0.0
8,"(64, 64)",color/string_image/not_smooth,200.0,0.4997333333333333,0.0,0.0,0.6070001125335693,0.0
8,"(64, 64)",color/string_image/not_smooth,150.0,0.4997333333333333,0.0,0.0,0.6319999694824219,0.0
8,"(64, 64)",color/string_image/not_smooth,1000.0,0.4998666666666667,0.5000667289470172,0.9986673773987207,0.6210000514984131,0.0
8,"(64, 64)",color/string_image/not_smooth,2000.0,0.4998666666666667,0.5000667289470172,0.9986673773987207,0.6089999675750732,0.0
8,"(64, 64)",color/string_image/not_smooth,1500.0,0.4998666666666667,0.5000667289470172,0.9986673773987207,0.6079998016357422,0.0
8,"(64, 64)",color/string_image/smooth,0.001,0.49933333333333335,0.4993331555081355,0.9997329773030708,0.03900003433227539,0.0
8,"(64, 64)",color/string_image/smooth,0.002,0.49933333333333335,0.4993331555081355,0.9997329773030708,0.06500005722045898,0.0
8,"(64, 64)",color/string_image/smooth,0.0015,0.49933333333333335,0.4993331555081355,0.9997329773030708,0.051000118255615234,0.0
8,"(64, 64)",color/string_image/smooth,0.01,0.5126666666666667,0.5319148936170213,0.20026702269692923,0.31800007820129395,0.0
8,"(64, 64)",color/string_image/smooth,0.02,0.5126666666666667,0.5319148936170213,0.20026702269692923,0.6069998741149902,0.0
8,"(64, 64)",color/string_image/smooth,0.015,0.5126666666666667,0.5319148936170213,0.20026702269692923,0.4660000801086426,0.0
8,"(64, 64)",color/string_image/smooth,0.1,0.5054666666666666,0.6451612903225806,0.021361815754339118,0.6129999160766602,0.0
8,"(64, 64)",color/string_image/smooth,0.2,0.49933333333333335,0.49933333333333335,1.0,0.6130001544952393,0.0
8,"(64, 64)",color/string_image/smooth,0.15,0.49933333333333335,0.4993331555081355,0.9997329773030708,0.6019999980926514,0.0
8,"(64, 64)",color/string_image/smooth,10.0,0.49933333333333335,0.49933333333333335,1.0,0.6039998531341553,0.0
8,"(64, 64)",color/string_image/smooth,20.0,0.5006666666666667,0.0,0.0,0.6050000190734863,0.0
8,"(64, 64)",color/string_image/smooth,15.0,0.49933333333333335,0.49933333333333335,1.0,0.625,0.0
